unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,day,day_of_week,hour,minute,year_month_day,intersection_street_1,intersection_street_2,facility_type,due_date
51181444,2021-07-12T20:31:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10314,236 SOUTH GREENLEAF AVENUE,SOUTH GREENLEAF AVENUE,KEIBER CT,MARGARETTA CT,ADDRESS,STATEN ISLAND,Open,,,01 STATEN ISLAND,5003660090,STATEN ISLAND,949459,164544,ONLINE,Unspecified,STATEN ISLAND,40.61824341012365,-74.12531843379242,"{'latitude': '40.61824341012365', 'longitude': '-74.12531843379242', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,20,31,2021-07-12,,,,
51181445,2021-07-12T13:26:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10303,176 SOUTH AVENUE,SOUTH AVENUE,ARLINGTON PL,STATEN ISLAND RAILWAY LINE,ADDRESS,STATEN ISLAND,Open,,,01 STATEN ISLAND,5012660049,STATEN ISLAND,938117,170821,PHONE,Unspecified,STATEN ISLAND,40.63542062815845,-74.16621554222779,"{'latitude': '40.63542062815845', 'longitude': '-74.16621554222779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,13,26,2021-07-12,,,,
51181571,2021-07-12T14:00:00.000,2021-07-13T13:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11228,6923 10 AVENUE,10 AVENUE,BAY RIDGE AVE,70 ST,ADDRESS,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-13T13:10:00.000,10 BROOKLYN,3058800001,BROOKLYN,981288,167897,ONLINE,Unspecified,BROOKLYN,40.627514507064376,-74.01067070904418,"{'latitude': '40.627514507064376', 'longitude': '-74.01067070904418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,14,0,2021-07-12,,,,
51181576,2021-07-12T09:22:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10314,118 AUBURN AVENUE,AUBURN AVENUE,BRYSON AVE,STEWART AVE,ADDRESS,STATEN ISLAND,Open,,,01 STATEN ISLAND,5004850029,STATEN ISLAND,943811,162242,ONLINE,Unspecified,STATEN ISLAND,40.61190092630226,-74.14564891112677,"{'latitude': '40.61190092630226', 'longitude': '-74.14564891112677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,9,22,2021-07-12,,,,
51181577,2021-07-12T08:39:00.000,2021-07-13T09:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10303,84 PRINCESS STREET,PRINCESS STREET,GRANITE AVE,PRINCESS LN,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-13T09:30:00.000,01 STATEN ISLAND,5011720256,STATEN ISLAND,942552,168581,PHONE,Unspecified,STATEN ISLAND,40.62929429974243,-74.15022258898065,"{'latitude': '40.62929429974243', 'longitude': '-74.15022258898065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,8,39,2021-07-12,,,,
51183003,2021-07-12T14:12:00.000,2021-07-12T14:13:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11228,6923 10 AVENUE,10 AVENUE,BAY RIDGE AVE,70 ST,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-12T14:13:00.000,10 BROOKLYN,3058800001,BROOKLYN,981288,167897,ONLINE,Unspecified,BROOKLYN,40.627514507064376,-74.01067070904418,"{'latitude': '40.627514507064376', 'longitude': '-74.01067070904418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,14,12,2021-07-12,,,,
51183028,2021-07-12T07:19:00.000,2021-07-12T13:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11427,201-36 EPSOM COURSE,EPSOM COURSE,FRANCIS LEWIS BLVD,GRND CNTRL PKWY EB MCLAUGHLI  EB,ADDRESS,Queens Village,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-12T13:10:00.000,08 QUEENS,4105990060,QUEENS,1049635,203621,ONLINE,Unspecified,QUEENS,40.72532766011019,-73.76410223039991,"{'latitude': '40.72532766011019', 'longitude': '-73.76410223039991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,7,19,2021-07-12,,,,
51183115,2021-07-12T09:56:00.000,2021-07-14T15:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10314,120 SAXON AVENUE,SAXON AVENUE,STEINWAY AVE,DRAPER PL,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-14T15:20:00.000,02 STATEN ISLAND,5023610030,STATEN ISLAND,939407,155906,ONLINE,Unspecified,STATEN ISLAND,40.59448873179744,-74.16146867328388,"{'latitude': '40.59448873179744', 'longitude': '-74.16146867328388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,9,56,2021-07-12,,,,
51183262,2021-07-12T12:01:00.000,2021-07-12T13:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11432,184-44 MIDLAND PARKWAY,MIDLAND PARKWAY,KENT ST,CHEVY CHASE ST,ADDRESS,Jamaica,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-12T13:50:00.000,08 QUEENS,4072530023,QUEENS,1044714,203013,ONLINE,Unspecified,QUEENS,40.723693857914135,-73.78186173324998,"{'latitude': '40.723693857914135', 'longitude': '-73.78186173324998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,12,1,2021-07-12,,,,
51184492,2021-07-12T14:59:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10314,159 SHERADEN AVENUE,SHERADEN AVENUE,S GANNON AVE,WESTWOOD AVE,ADDRESS,STATEN ISLAND,Open,,,02 STATEN ISLAND,5007790075,STATEN ISLAND,945932,160523,PHONE,Unspecified,STATEN ISLAND,40.60719205591575,-74.13799997701587,"{'latitude': '40.60719205591575', 'longitude': '-74.13799997701587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,14,59,2021-07-12,,,,
51184493,2021-07-12T14:22:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10314,315 BRIELLE AVENUE,BRIELLE AVENUE,ROANOKE ST,WALCOTT AVE,ADDRESS,STATEN ISLAND,Open,,,02 STATEN ISLAND,5019700089,STATEN ISLAND,947304,156823,PHONE,Unspecified,STATEN ISLAND,40.5970421459586,-74.13303857124029,"{'latitude': '40.5970421459586', 'longitude': '-74.13303857124029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,14,22,2021-07-12,,,,
51184532,2021-07-12T13:29:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10314,95 PERRY AVENUE,PERRY AVENUE,PURDY AVE,N GANNON AVE,ADDRESS,STATEN ISLAND,Open,,,01 STATEN ISLAND,5007250035,STATEN ISLAND,948165,161492,PHONE,Unspecified,STATEN ISLAND,40.60986113382261,-74.12996315132659,"{'latitude': '40.60986113382261', 'longitude': '-74.12996315132659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,13,29,2021-07-12,,,,
51184579,2021-07-12T14:29:00.000,2021-07-12T18:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11236,1371 EAST   87 STREET,EAST   87 STREET,AVENUE M,AVENUE N,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-12T18:10:00.000,18 BROOKLYN,3080780015,BROOKLYN,1012130,169216,PHONE,Unspecified,BROOKLYN,40.631091505269616,-73.89955591557482,"{'latitude': '40.631091505269616', 'longitude': '-73.89955591557482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,14,29,2021-07-12,,,,
51185883,2021-07-12T09:50:00.000,2021-07-13T10:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11426,237-25 93 ROAD,93 ROAD,GETTYSBURG ST,239 ST,ADDRESS,Bellerose,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-13T10:45:00.000,13 QUEENS,4079980018,QUEENS,1059185,202924,PHONE,Unspecified,QUEENS,40.72333882866634,-73.72965544798245,"{'latitude': '40.72333882866634', 'longitude': '-73.72965544798245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,9,50,2021-07-12,,,,
51186808,2021-07-12T09:19:00.000,2021-07-13T01:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11423,89-37 196 STREET,196 STREET,89 RD,90 AVE,ADDRESS,Hollis,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-13T01:40:00.000,12 QUEENS,4104670029,QUEENS,1049373,200065,ONLINE,Unspecified,QUEENS,40.71556926509968,-73.7650818824077,"{'latitude': '40.71556926509968', 'longitude': '-73.7650818824077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,9,19,2021-07-12,,,,
51186859,2021-07-12T17:12:00.000,2021-07-13T11:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11225,334 EASTERN PARKWAY,EASTERN PARKWAY,FRANKLIN AVE,BEDFORD AVE,ADDRESS,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-13T11:55:00.000,09 BROOKLYN,3012660005,BROOKLYN,996020,183586,ONLINE,Unspecified,BROOKLYN,40.67057008070677,-73.9575707881596,"{'latitude': '40.67057008070677', 'longitude': '-73.9575707881596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,17,12,2021-07-12,,,,
51187116,2021-07-12T18:10:00.000,2021-07-12T19:35:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11210,1278 EAST   26 STREET,EAST   26 STREET,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-12T19:35:00.000,14 BROOKLYN,3076430077,BROOKLYN,998286,165122,PHONE,Unspecified,BROOKLYN,40.619887089673234,-73.94944059242486,"{'latitude': '40.619887089673234', 'longitude': '-73.94944059242486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,18,10,2021-07-12,,,,
51188169,2021-07-12T06:12:00.000,2021-07-12T07:35:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10027,242 WEST  121 STREET,WEST  121 STREET,ADAM CLAYTON POWELL JR BLVD,ST NICHOLAS AVE,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-12T07:35:00.000,10 MANHATTAN,1019260050,MANHATTAN,997684,233271,PHONE,Unspecified,MANHATTAN,40.80694066497506,-73.95147307933189,"{'latitude': '40.80694066497506', 'longitude': '-73.95147307933189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,6,12,2021-07-12,,,,
51188171,2021-07-12T15:52:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10306,,,,,INTERSECTION,STATEN ISLAND,Open,,,02 STATEN ISLAND,,STATEN ISLAND,958203,148558,PHONE,Unspecified,STATEN ISLAND,40.5743951106217,-74.09376062565349,"{'latitude': '40.5743951106217', 'longitude': '-74.09376062565349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,15,52,2021-07-12,GRIMSBY STREET,BEDFORD AVENUE,,
51189916,2021-07-12T17:09:00.000,2021-07-13T08:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11004,,,,,INTERSECTION,Glen Oaks,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-13T08:20:00.000,13 QUEENS,,QUEENS,1065654,208918,PHONE,Unspecified,QUEENS,40.739733632833726,-73.70624475305848,"{'latitude': '40.739733632833726', 'longitude': '-73.70624475305848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,17,9,2021-07-12,83 AVENUE,263 STREET,,
51189917,2021-07-12T16:44:00.000,2021-07-12T19:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11229,2025 AVENUE T,AVENUE T,OCEAN AVE,E 21 ST,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2021-07-12T19:55:00.000,15 BROOKLYN,3072990043,BROOKLYN,997717,158489,ONLINE,Unspecified,BROOKLYN,40.60168175425968,-73.95150342820412,"{'latitude': '40.60168175425968', 'longitude': '-73.95150342820412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,16,44,2021-07-12,,,,
51190046,2021-07-12T06:39:00.000,2021-07-13T14:36:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10023,,,,,INTERSECTION,NEW YORK,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-13T14:36:00.000,07 MANHATTAN,,MANHATTAN,989368,223555,PHONE,Unspecified,MANHATTAN,40.78028160288897,-73.9815199245466,"{'latitude': '40.78028160288897', 'longitude': '-73.9815199245466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,6,39,2021-07-12,WEST 74 STREET,BROADWAY,,
51190265,2021-07-12T14:22:00.000,2021-07-12T14:23:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11228,6923 10 AVENUE,10 AVENUE,BAY RIDGE AVE,70 ST,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-12T14:23:00.000,10 BROOKLYN,3058800001,BROOKLYN,981288,167897,PHONE,Unspecified,BROOKLYN,40.627514507064376,-74.01067070904418,"{'latitude': '40.627514507064376', 'longitude': '-74.01067070904418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,14,22,2021-07-12,,,,
51168585,2021-07-10T08:35:00.000,2021-07-10T12:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10002,,,,,INTERSECTION,NEW YORK,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2021-07-10T12:50:00.000,03 MANHATTAN,,MANHATTAN,987443,198958,PHONE,Unspecified,MANHATTAN,40.712769920203165,-73.98848239254335,"{'latitude': '40.712769920203165', 'longitude': '-73.98848239254335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,6,8,35,2021-07-10,JEFFERSON STREET,MADISON STREET,,
51168613,2021-07-10T11:23:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10301,15 PORTLAND PLACE,PORTLAND PLACE,BEND,STANLEY AVE,ADDRESS,STATEN ISLAND,Open,,,01 STATEN ISLAND,5001190007,STATEN ISLAND,958241,170118,ONLINE,Unspecified,STATEN ISLAND,40.63357299392289,-74.0937068601137,"{'latitude': '40.63357299392289', 'longitude': '-74.0937068601137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,6,11,23,2021-07-10,,,,
51169206,2021-07-10T15:55:00.000,2021-07-10T15:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10454,,,,,INTERSECTION,BRONX,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2021-07-10T15:55:00.000,01 BRONX,,BRONX,1003890,233799,ONLINE,Unspecified,BRONX,40.80837826262063,-73.92905394054105,"{'latitude': '40.80837826262063', 'longitude': '-73.92905394054105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,6,15,55,2021-07-10,EAST 134 STREET,LINCOLN AVENUE,,
